,Price,GDP,RATE_10,URATE,CPI,PPI,HOUSE,SAVE,Index Enterprise Value,Adjusted Price/Earnings ratio,Adjusted Price/Estimated Earnings,BEst Div Yld,Total Debt to Total Equity,Current Market Cap,Profit Margin,SMA_10d,SMA_20d,SMA_60d,EMA_10d,EMA_20d,EMA_60d,MOM_10d,MOM_20d,MOM_60d,RSI_10d,RSI_20d,RSI_60d
2015-11-05,10.242392539978027,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4561.6969,21.8568,22.3293,2.2142,95.8567,2006781.14,5.1249,10.328838443756103,10.280889225006103,9.89396268526713,10.285760982887396,10.233248577656942,10.004886020138928,-0.2532844543457031,0.04955482482910156,0.2622385025024414,50.18509644075403,55.430351983128226,55.39738209436552
2015-11-06,10.146949768066406,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4525.4369,21.6553,22.1605,2.2355,95.8567,1985190.17,5.1249,10.297453212738038,10.277080726623534,9.897101577123006,10.26052258019267,10.225029643410224,10.00954384793983,-0.31385231018066406,-0.07616996765136541,0.18833351135253906,42.36173796598708,51.5591542423592,54.114956541409775
2015-11-09,10.079041481018066,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4500.3369,21.5158,22.0567,2.2513,95.8567,1971303.25,5.1249,10.265242004394532,10.270198011398316,9.898241217931112,10.22752601670638,10.211126008896684,10.011822458860427,-0.3221120834350568,-0.13765430450439275,0.06837844848632812,37.713841347365786,48.99633799990949,53.22344923255445
2015-11-10,10.10840892791748,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4510.7669,21.5738,22.1172,2.2452,95.8567,1976697.73,5.1249,10.238904190063476,10.267536640167236,9.899885257085165,10.205868364199308,10.201343429755807,10.014989228337708,-0.2633781433105469,-0.05322742462158203,0.09864234924316406,40.83317521410119,50.124874209561185,53.5599168230139
2015-11-11,10.116665840148926,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4513.8569,21.591,22.1457,2.2434,95.8567,1973135.73,5.1249,10.215135669708252,10.27102370262146,9.902205324172973,10.189649723462875,10.193278897412295,10.018322887741354,-0.2376852035522461,0.06974124908447443,0.1392040252685529,41.74458891033316,50.449356730057914,53.65523296637365
2015-11-12,9.976262092590332,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4457.4369,21.2775,21.8243,2.2771,95.8567,1946685.25,5.1249,10.177694129943848,10.262810373306275,9.903277079264322,10.15085197239514,10.172610630286394,10.016943845277385,-0.37441539764404475,-0.1642665863037127,0.06430530548095525,32.33402616110508,45.1872392721863,51.8161599678905
2015-11-13,9.895502090454102,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4424.5769,21.0949,21.6377,2.2949,95.8567,1930314.62,5.1249,10.140252113342285,10.245787000656128,9.904438622792561,10.104424721133134,10.146219340778558,10.012962148397934,-0.3744201660156268,-0.3404674530029297,0.06969261169433594,28.262140537709723,42.50301580976873,50.797691195519604
2015-11-16,10.035913467407228,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4483.1669,21.4204,22.0073,2.26,95.8567,1962828.23,5.1249,10.110427188873292,10.233811283111573,9.912217664718629,10.091968129546606,10.135714019505098,10.013714650660534,-0.29824924468993963,-0.2395143508911115,0.4667425155639666,42.29932861069853,48.14083039664471,52.45017286391626
2015-11-17,10.00195598602295,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4465.5269,21.3224,21.8873,2.2704,95.8567,1963945.99,5.1249,10.082345676422118,10.221101236343383,9.923663139343262,10.075602285269577,10.122975159173464,10.013329120672417,-0.28081512451171875,-0.2542009353637713,0.6867284774780273,40.186323052307046,46.96841583663505,52.020480202490326
2015-11-18,10.13685703277588,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4517.6569,21.6187,22.1556,2.2378,95.8567,1991179.21,5.1249,10.07399492263794,10.214080905914306,9.939151620864868,10.086739512088904,10.124297242373695,10.01737921615122,-0.0835075378417951,-0.1404066085815412,0.9293088912963885,50.99239761889205,51.870033458786835,53.55758985311893
2015-11-19,10.19008445739746,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4540.4769,21.7455,22.3651,2.2237,95.8567,1997079.96,5.1249,10.068764114379883,10.198801279067993,9.951563994089762,10.105529502145005,10.130562691423577,10.023041683077325,-0.05230808258056818,-0.3055925369262713,0.7447423934936506,54.58910530043279,53.649365662280246,54.14702475222279
2015-11-20,10.119421005249023,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4513.6369,21.5964,22.2114,2.2395,95.8567,1983424.61,5.1249,10.066011238098145,10.181732225418092,9.960390790303547,10.1080552299821,10.129501578454573,10.026201660853447,-0.027528762817382812,-0.3413810729980469,0.5296077728271467,49.256691857209695,51.013851326864845,53.23485470985696
2015-11-23,10.23229694366455,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4555.6169,21.8297,22.459,2.2177,95.8567,1998103.76,5.1247,10.081336784362794,10.173289394378662,9.971338176727295,10.130644632469817,10.139291613236475,10.032958883240696,0.15325546264648438,-0.16885662078857244,0.6568431854248047,56.754330088204306,54.75141589312103,54.48052809092183
2015-11-24,10.269007682800291,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4568.4869,21.9012,22.4616,2.2121,95.8567,2002323.5,5.1247,10.097396659851075,10.168150424957275,9.983600282669068,10.155801550711722,10.151645524623506,10.040698188144288,0.16059875488281072,-0.10277938842773615,0.7357263565063477,58.94636068635333,55.90325053053221,54.878049709787156
2015-11-25,10.349761009216309,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4598.2369,22.0665,22.6273,2.1955,95.8567,2008464.86,5.1247,10.120706176757812,10.167920923233032,10.000648069381715,10.191066906803465,10.170513666013296,10.050831395392551,0.2330951690673828,-0.004590034484863281,1.022867202758789,63.47176562566348,58.35775038301924,55.74265019040146
2015-11-27,10.390138626098633,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4612.1469,22.1439,22.7033,2.1878,95.8567,2012780.1,5.1247,10.162093830108642,10.169893980026245,10.0159010887146,10.227261764857133,10.191430328878566,10.061956222628817,0.4138765335083008,0.039461135864256036,0.9151811599731445,65.57970503981156,59.54299189093416,56.16970294222512
2015-11-30,10.267169952392578,4677188.0,0.6662057,5.1,100.345966745001,185.7,1172.0,5.6,4568.6869,21.9023,22.4542,2.212,95.8567,1992326.97,5.1247,10.19926061630249,10.169756364822387,10.027609141667684,10.234517798954487,10.198643626356091,10.068684541637465,0.37166786193847656,-0.002752304077150214,0.7024831771850586,54.865910143202235,54.564339842567186,54.53979649265225
2015-12-01,10.365360260009766,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4603.3269,22.0948,22.6527,2.1928,95.8567,2007770.25,5.1247,10.232205295562744,10.171316242218017,10.043152141571046,10.258307337328175,10.214521400989774,10.078411614370983,0.3294467926025373,0.031197547912597656,0.9325799942016619,60.57971324464524,57.54787450466209,55.586323985093244
2015-12-02,10.30663013458252,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4576.7069,21.9469,22.508,2.2064,95.8567,1993329.84,5.1247,10.262672710418702,10.17250919342041,10.054934628804524,10.267093300465328,10.22329366133194,10.085894188804149,0.3046741485595703,0.023859024047851562,0.7069492340087891,55.878448398392614,55.26312603340724,54.81871567256358
2015-12-03,10.257074356079102,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4558.2369,21.8442,22.3893,2.2171,95.8567,1983067.81,5.1247,10.274694442749023,10.174344682693482,10.069031810760498,10.265271674213286,10.22651087035548,10.091506653304966,0.12021732330322088,0.03670978546142578,0.8458309173583984,52.088606367177334,53.38076187485965,54.17674200752693
2015-12-04,10.456215858459473,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4635.9969,22.2764,22.8311,2.1739,95.8567,2026669.63,5.1247,10.301307582855225,10.185035848617554,10.085595512390137,10.299988798621683,10.248387535889194,10.103464332162492,0.2661314010620135,0.2138233184814453,0.9938220977783203,63.22519376052711,59.25186613007195,56.26959429815227
2015-12-07,10.62139892578125,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4699.0769,22.627,23.188,2.1402,95.8567,2033738.59,5.1247,10.351505374908447,10.208758306503295,10.103895346323648,10.358427003559786,10.283912430164628,10.120445794248353,0.5019779205322266,0.47444915771484375,1.0979900360107422,69.71340540180229,63.288646816462226,57.891858818660594
2015-12-08,10.620484352111816,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4704.6103,23.2205,23.1897,2.1408,84.1016,2026560.38,5.1154,10.390324115753174,10.235830450057984,10.122493982315063,10.406073794205609,10.315966898921504,10.136840501063547,0.3881874084472656,0.54144287109375,1.115918159484865,69.63782130148427,63.25212670238104,57.87976906756719
2015-12-09,10.531464576721191,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4670.1503,23.0239,22.9889,2.1591,84.1016,2007117.97,5.1154,10.416569805145263,10.256983232498168,10.138262955347697,10.428872118299351,10.33649048728338,10.149778995347404,0.2624568939209002,0.42305564880371094,0.9461383819580078,62.32926726477041,59.721274201207834,56.70755262532383
2015-12-10,10.532383918762209,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4668.8103,23.0163,22.9815,2.1599,85.5224,2008361.15,5.1154,10.434832096099854,10.277769136428834,10.151639382044474,10.447692445656234,10.355147004567078,10.162323419065922,0.1826229095459002,0.415718078613283,0.8025856018066424,62.37457952919269,59.745701965584374,56.7167590426316
2015-12-11,10.438776969909668,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4633.1103,22.8126,22.7717,2.1792,85.5224,1987284.66,5.1154,10.439695930480957,10.3008948802948,10.163500515619914,10.446071450065949,10.363111763171133,10.171387469913258,0.048638343811035156,0.46251487731933594,0.7116680145263672,54.90324516569511,56.099234858158766,55.494787975743975
2015-12-14,10.522289276123049,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4665.7403,22.9988,22.9658,2.1615,85.5224,2007083.53,5.1154,10.465207862854005,10.332234239578247,10.175660022099812,10.459929236621786,10.378271526309412,10.182892447166038,0.2551193237304705,0.6267871856689471,0.7295703887939471,59.68962596557725,58.47909391147748,56.348073847833966
2015-12-15,10.597539901733398,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4693.0203,23.1544,23.1164,2.147,85.5224,2018736.89,5.1155,10.488425827026367,10.360315561294556,10.187941837310792,10.48494935755117,10.399154228730744,10.196487445676443,0.2321796417236328,0.5616264343261701,0.7369089126586896,63.56164793390753,60.50961074559468,57.10174549697151
2015-12-16,10.770066261291504,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4759.6403,23.5344,23.4973,2.1138,85.5224,2057502.5,5.1154,10.534769439697266,10.398721075057983,10.205240392684937,10.536788794594866,10.434479184212721,10.215293308483494,0.4634361267089844,0.7681102752685547,1.0379133224487322,70.72505865377575,64.67833078022684,58.7618025822468
2015-12-17,10.63700008392334,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4707.9603,23.2383,23.213,2.1399,87.2227,2030278.44,5.1154,10.57276201248169,10.423728227615356,10.21984707514445,10.555009029018224,10.453766888947065,10.229119760137259,0.3799257278442383,0.5001430511474592,0.876400947570799,60.52775395354381,59.572723702453644,57.030774428476725
2015-12-18,10.667970657348633,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4646.3203,22.8866,22.8642,2.1734,87.2227,1995900.22,5.1154,10.593937492370605,10.447622537612915,10.234786367416381,10.57554750689648,10.474167247842452,10.243508314144188,0.21175479888916016,0.47788619995117365,0.8963575363159162,61.946629379723106,60.339735687672224,57.328303723376706
2015-12-21,10.773083686828612,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4729.333,23.1045,22.7219,2.1938,87.2227,2015661.68,5.1154,10.609105968475342,10.480305671691895,10.250483322143555,10.61146317597505,10.502635480126848,10.260871441117448,0.1516847610473615,0.6536626815795881,0.9418172836303693,66.48920306903656,62.85732315937519,58.32430882540175
2015-12-22,10.907288551330566,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4780.193,23.3946,22.9587,2.1666,87.2227,2041137.95,5.1154,10.637786388397217,10.514055252075195,10.271246639887492,10.665249607857872,10.541173867860536,10.282065444730993,0.28680419921875,0.6749916076660156,1.2457990646362305,71.34230393689128,65.77700220718691,59.55019194414501
2015-12-23,10.991753578186035,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4812.123,23.5768,23.1388,2.1498,87.2227,2058455.52,5.1154,10.683815288543702,10.550192546844482,10.293677727381388,10.724613966099357,10.584086221224869,10.305333908122961,0.46028900146484375,0.722745895385744,1.345865249633789,73.97770278522962,67.47101797093895,60.2976559891528
2015-12-24,10.97298526763916,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4805.723,23.5402,23.103,2.1532,87.2227,2055023.63,5.1154,10.727875423431396,10.581353759765625,10.314037084579468,10.76977238456114,10.621124225645277,10.327224116631688,0.44060134887695135,0.6232242584228516,1.2215614318847638,72.33536862814483,66.69879619384695,60.04692264573838
2015-12-28,10.96078109741211,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4800.973,23.5132,23.0764,2.1555,87.2227,2052010.44,5.1154,10.780075836181641,10.609885883331298,10.334361251195272,10.804501241443134,10.65347249914688,10.347996476657276,0.5220041275024414,0.5706424713134766,1.2194499969482422,71.19343413077287,66.18033860285377,59.88226110783154
2015-12-29,11.04806423187256,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4816.0694,23.7,23.3269,2.1234,87.2227,2081755.89,5.1154,10.832653331756593,10.648930597305299,10.35361647605896,10.848785421521212,10.691052664168373,10.370949517811875,0.5257749557495117,0.7808942794799822,1.1553134918212908,74.40439794462183,68.05000656901576,60.66674249461953
2015-12-30,11.006770133972168,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4798.3394,23.5989,23.2211,2.1329,87.2227,2074527.91,5.1154,10.873576354980468,10.681001091003418,10.369170379638671,10.877509914694112,10.721120994625878,10.3917960953909,0.40923023223876953,0.6414098739624023,0.9332342147827166,70.28600373538121,66.22668899127285,60.10130192682859
2015-12-31,10.88851547241211,4677188.0,0.64742223,5.0,100.345966745001,183.5,1146.0,5.8,4753.5594,23.3434,22.9698,2.1562,87.2227,2051907.2,5.1154,10.88542127609253,10.710095357894897,10.384267568588257,10.879510925188294,10.737063325843614,10.40808197660471,0.11844921112060547,0.5818853378295898,0.9058313369750977,59.76073867402668,61.277417449197976,58.51305299623476
2016-01-04,10.741170883178713,4521822.0,0.73450597,4.8,100.283664603524,182.6,1092.0,6.1,4700.2694,23.0394,22.671,2.1847,87.2227,2026827.73,5.1154,10.895838356018066,10.734300184249879,10.395685450236003,10.85435819027746,10.73745452178029,10.419002924361234,0.10417079925537287,0.48409652709961115,0.6850728988647479,49.4987440386938,55.80735830722507,56.617227110559654
2016-01-05,10.806870460510254,4521822.0,0.73450597,4.8,100.283664603524,182.6,1092.0,6.1,4724.1494,23.1756,22.8054,2.1719,87.2227,2042885.45,5.1154,10.90972833633423,10.751832914352416,10.405919329325359,10.845724057592514,10.744065563564096,10.431719892759562,0.1388998031616211,0.35065460205078125,0.6140327453613281,53.45827863478415,57.58449560668987,57.24536717293882
2016-01-06,10.770268440246582,4521822.0,0.73450597,4.8,100.283664603524,182.6,1092.0,6.1,4709.7494,23.0935,22.7245,2.1796,87.2227,2038515.13,5.1154,10.909446811676025,10.759276390075684,10.415038474400838,10.832004854438708,10.746561075629094,10.442819845136185,-0.0028152465820294736,0.14886951446533203,0.5471487045288104,50.98385201147691,56.25779597358456,56.77959536357186
2016-01-07,10.626675605773926,4521822.0,0.73450597,4.8,100.283664603524,182.6,1092.0,6.1,4652.8794,22.7691,22.3819,2.2099,87.2227,2016185.41,5.1154,10.88138551712036,10.759585952758789,10.42187147140503,10.794672263772384,10.735143411833363,10.448847902862013,-0.2806129455566406,0.006191253662109375,0.4099798202514666,42.42416123242968,51.37033250055164,54.99442977137006
2016-01-08,10.55722713470459,4521822.0,0.73450597,4.8,100.283664603524,182.6,1092.0,6.1,4630.0694,22.6389,22.2531,2.2207,87.2227,1999860.28,5.1154,10.837932872772218,10.76087408065796,10.428464651107788,10.751500422123694,10.718199004487765,10.452401320299474,-0.4345264434814453,0.025762557983398438,0.39559078216552734,38.91332046319745,49.19450855144204,54.156959028331066
2016-01-11,10.622923851013184,4521822.0,0.73450597,4.8,100.283664603524,182.6,1092.0,6.1,4651.2594,22.7597,22.3721,2.2085,87.2227,2019191.58,5.1154,10.802926731109618,10.765401077270507,10.4380646387736,10.728122863739966,10.709125180347328,10.457992222945824,-0.35006141662597656,0.09053993225097479,0.5759992599487322,43.80164401648634,51.25057997828918,54.81885296942662
2016-01-12,10.698002815246582,4521822.0,0.73450597,4.8,100.283664603524,182.6,1092.0,6.1,4681.7894,22.9339,22.5438,2.1918,87.2227,2027600.71,5.1154,10.776648902893067,10.778362369537353,10.447355874379475,10.722646491286623,10.708065907480592,10.46586142269339,-0.26277828216552734,0.25922584533691406,0.5574741363525373,48.98535081974041,53.513679821442864,55.564475708586095
2016-01-13,10.46713161468506,4521822.0,0.73450597,4.8,100.283664603524,182.6,1092.0,6.1,4602.7594,22.4828,22.1029,2.2356,87.2227,1990846.44,5.1153,10.718555641174316,10.775604486465454,10.451208575566609,10.67618924099543,10.685119784357207,10.46590306833246,-0.5809326171875,-0.05515766143798828,0.23116207122802912,37.246794242806224,46.522853828185866,52.83765756356633
2016-01-14,10.517810821533203,4521822.0,0.73450597,4.8,100.283664603524,182.6,1092.0,6.1,4616.5694,22.5616,22.1831,2.2278,87.2227,2001429.97,5.1153,10.66965970993042,10.771618032455445,10.455248292287191,10.647393164729571,10.669185597421588,10.467604961880026,-0.48895931243896484,-0.07972908020019531,0.24238300323486328,40.712028542993195,48.08979559982031,53.348729131038844
2016-01-15,10.358267784118652,4521822.0,0.73450597,4.8,100.283664603524,182.6,1092.0,6.1,4557.8094,22.2262,21.8533,2.2612,87.2227,1969072.85,5.1157,10.616634941101074,10.751028108596802,10.456950139999389,10.594824913709404,10.639574377107023,10.464020136379654,-0.530247688293457,-0.41179847717285156,0.10211086273193182,34.12137161053008,43.83364789454119,51.55999216897978
